id_OSM,LATITUD,LONGITUD,coord
node/3720009659,40.4462888,-3.7300916,"(40.446288799999998, -3.7300916000000002)"
node/3720009660,40.4462902,-3.7294526,"(40.4462902, -3.7294526000000001)"
node/3720009661,40.4462985,-3.7300005,"(40.446298499999997, -3.7300005000000001)"
node/3720009662,40.4463346,-3.7291381,"(40.4463346, -3.7291381000000001)"
node/3720009663,40.4463506,-3.7298956,"(40.446350600000002, -3.7298955999999999)"
node/3720009664,40.4463797,-3.7300023,"(40.446379700000001, -3.7300023000000002)"
node/3720031289,40.4330217,-3.7181347,"(40.433021699999998, -3.7181346999999998)"
node/3720031290,40.433123,-3.7178782,"(40.433123000000002, -3.7178781999999999)"
node/3720031291,40.4335017,-3.718581,"(40.433501700000001, -3.7185809999999999)"
node/3720031292,40.4336486,-3.7182718,"(40.433648599999998, -3.7182718000000001)"
node/3720031293,40.4336522,-3.7186816,"(40.433652199999997, -3.7186816)"
node/3720031294,40.4338383,-3.7188135,"(40.433838299999998, -3.7188135)"
node/3720031295,40.4339432,-3.7184657,"(40.433943200000002, -3.7184656999999999)"
node/3720031296,40.4348419,-3.7195277,"(40.434841900000002, -3.7195277)"
node/3720031297,40.4349415,-3.7217485,"(40.434941500000001, -3.7217484999999999)"
node/3720031298,40.4350176,-3.721544,"(40.435017600000002, -3.7215440000000002)"
node/3720031299,40.4350254,-3.719809,"(40.435025400000001, -3.7198090000000001)"
node/3720031300,40.435133,-3.7200374,"(40.435133, -3.7200373999999998)"
node/3720031301,40.4351433,-3.7213519,"(40.4351433, -3.7213519000000002)"
node/3720031302,40.4352262,-3.7202318,"(40.435226200000002, -3.7202318000000001)"
node/3720031303,40.4352331,-3.7211665,"(40.435233099999998, -3.7211664999999998)"
node/3720031304,40.4352724,-3.7209373,"(40.435272400000002, -3.7209373000000001)"
node/3720031305,40.4352758,-3.7206901,"(40.435275799999999, -3.7206901000000001)"
node/3720031306,40.4352775,-3.7204621,"(40.435277499999998, -3.7204621000000002)"
node/3720031307,40.4353609,-3.7193843,"(40.435360899999999, -3.7193843000000002)"
node/3720031308,40.4354545,-3.7210115,"(40.435454499999999, -3.7210114999999999)"
node/3720031309,40.4355627,-3.7191926,"(40.435562699999998, -3.7191926)"
node/3720031310,40.4355688,-3.7188046,"(40.435568799999999, -3.7188045999999999)"
node/3720031311,40.4355915,-3.7190548,"(40.435591500000001, -3.7190547999999999)"
node/3720031312,40.4356153,-3.7210204,"(40.435615300000002, -3.7210204)"
node/3720031313,40.4356965,-3.7211811,"(40.435696499999999, -3.7211810999999999)"
node/3720031314,40.4357333,-3.7207003,"(40.435733300000003, -3.7207002999999998)"
node/3720031315,40.4357435,-3.7191581,"(40.435743500000001, -3.7191581)"
node/3720031316,40.4357795,-3.7213114,"(40.435779500000002, -3.7213113999999998)"
node/3720031317,40.435853,-3.7209283,"(40.435853000000002, -3.7209283000000002)"
node/3720031318,40.4359576,-3.7195679,"(40.435957600000002, -3.7195678999999999)"
node/3720031319,40.4360369,-3.7213305,"(40.436036899999998, -3.7213305000000001)"
node/3720031320,40.4361332,-3.7199043,"(40.4361332, -3.7199043000000001)"
node/3720031321,40.4363105,-3.7216327,"(40.436310499999998, -3.7216326999999998)"
node/3720031322,40.4363464,-3.720306,"(40.436346399999998, -3.7203059999999999)"
node/3720031323,40.4365517,-3.7206883,"(40.436551700000003, -3.7206882999999999)"
node/3720031324,40.4365779,-3.7219432,"(40.436577900000003, -3.7219432000000001)"
node/3720035825,40.4368323,-3.7214803,"(40.436832299999999, -3.7214803000000001)"
node/3720035826,40.4372106,-3.7231362,"(40.4372106, -3.7231361999999999)"
node/3720035827,40.4372324,-3.7222851,"(40.437232399999999, -3.7222851000000001)"
node/3720035828,40.4373989,-3.7235254,"(40.437398899999998, -3.7235254000000002)"
node/3720035829,40.4374341,-3.7226711,"(40.437434099999997, -3.7226710999999999)"
node/3720035830,40.4375989,-3.7238234,"(40.437598899999998, -3.7238234000000001)"
node/3720035831,40.4376383,-3.7230636,"(40.437638300000003, -3.7230636000000001)"
node/3720035832,40.4378332,-3.7242027,"(40.4378332, -3.7242027000000002)"
node/3720035833,40.4378533,-3.7234319,"(40.4378533, -3.7234319)"
node/3720035834,40.4380776,-3.7245546,"(40.4380776, -3.7245545999999998)"
node/3720035835,40.4380935,-3.7237959,"(40.438093500000001, -3.7237958999999998)"
node/3720035836,40.4383303,-3.724891,"(40.438330299999997, -3.724891)"
node/3720035837,40.4383571,-3.724173,"(40.438357099999998, -3.724173)"
node/3720035838,40.4385939,-3.724482,"(40.438593900000001, -3.7244820000000001)"
node/3720035839,40.4386266,-3.7251681,"(40.438626599999999, -3.7251680999999999)"
node/3720035840,40.438804,-3.7249317,"(40.438803999999998, -3.7249317)"
node/3720035841,40.4388768,-3.7255068,"(40.438876800000003, -3.7255067999999998)"
node/3720035842,40.4390525,-3.7252572,"(40.439052500000003, -3.7252572000000002)"
node/3720035843,40.4391312,-3.7258366,"(40.439131199999999, -3.7258366000000001)"
node/3720035844,40.439159,-3.7288898,"(40.439158999999997, -3.7288898000000001)"
node/3720035845,40.4391839,-3.7250087,"(40.439183900000003, -3.7250087000000001)"
node/3720035846,40.4392745,-3.7283689,"(40.439274500000003, -3.7283689)"
node/3720035847,40.4393078,-3.7256002,"(40.439307800000002, -3.7256002000000001)"
node/3720035848,40.4393848,-3.7261775,"(40.439384799999999, -3.7261774999999999)"
node/3720035849,40.4393891,-3.7278707,"(40.4393891, -3.7278707)"
node/3720035850,40.4395062,-3.7273423,"(40.439506199999997, -3.7273423000000001)"
node/3720035851,40.4395611,-3.7259372,"(40.439561099999999, -3.7259372000000002)"
node/3720035852,40.4396028,-3.7269282,"(40.439602800000003, -3.7269282000000001)"
node/3720035853,40.4396276,-3.7258414,"(40.439627600000001, -3.7258414000000002)"
node/3720035854,40.4397511,-3.727196,"(40.439751100000002, -3.7271960000000002)"
node/3720035855,40.4399611,-3.7260236,"(40.439961099999998, -3.7260236)"
node/3720035856,40.4401338,-3.7261849,"(40.440133799999998, -3.7261848999999998)"
node/3720035857,40.4402381,-3.7264256,"(40.440238100000002, -3.7264255999999998)"
node/3720035858,40.4402721,-3.7266835,"(40.440272100000001, -3.7266835)"
node/3720035859,40.4406435,-3.7285181,"(40.4406435, -3.7285181000000001)"
node/3720035860,40.4406647,-3.7267568,"(40.440664699999999, -3.7267568)"
node/3720035861,40.4406994,-3.7265265,"(40.4406994, -3.7265264999999999)"
node/3720035862,40.4407225,-3.7264009,"(40.4407225, -3.7264008999999998)"
node/3720035863,40.4409037,-3.7264989,"(40.4409037, -3.7264989000000002)"
node/3720035864,40.4409397,-3.7282082,"(40.440939700000001, -3.7282082000000001)"
node/3720035865,40.4410472,-3.7268153,"(40.4410472, -3.7268153000000002)"
node/3720035866,40.4410778,-3.7265978,"(40.441077800000002, -3.7265978)"
node/3720035867,40.4410904,-3.7264659,"(40.4410904, -3.7264659)"
node/3720035868,40.4411886,-3.7287022,"(40.441188599999997, -3.7287021999999999)"
node/3720035869,40.4412108,-3.728097,"(40.4412108, -3.728097)"
node/3720035870,40.4412865,-3.7275422,"(40.441286499999997, -3.7275421999999998)"
node/3720035871,40.4412951,-3.7279033,"(40.441295099999998, -3.7279032999999999)"
node/3720035872,40.4413008,-3.7273787,"(40.4413008, -3.7273787)"
node/3720035874,40.4413146,-3.7272152,"(40.441314599999998, -3.7272151999999998)"
node/3720035875,40.4413933,-3.728822,"(40.441393300000001, -3.7288220000000001)"
node/3720035876,40.4414251,-3.7277378,"(40.441425099999996, -3.7277377999999999)"
node/3720035877,40.4414785,-3.7279248,"(40.441478500000002, -3.7279247999999998)"
node/3720035878,40.4415149,-3.7291059,"(40.441514900000001, -3.7291059)"
node/3720035879,40.4415387,-3.7283512,"(40.441538700000002, -3.7283512000000001)"
node/3720035880,40.4415522,-3.7277511,"(40.441552199999997, -3.7277510999999999)"
node/3720035881,40.4416686,-3.7279462,"(40.4416686, -3.7279461999999999)"
node/3720035882,40.4417274,-3.7289986,"(40.441727399999998, -3.7289986000000002)"
node/3720035883,40.4418199,-3.7283896,"(40.441819899999999, -3.7283895999999999)"
node/3720035884,40.4418396,-3.7279676,"(40.441839600000002, -3.7279675999999999)"
node/3720035885,40.4419257,-3.7292085,"(40.441925699999999, -3.7292084999999999)"
node/3720035886,40.4419853,-3.7283992,"(40.441985299999999, -3.7283992000000001)"
node/3720035887,40.4420112,-3.7281908,"(40.442011200000003, -3.7281908000000001)"
node/3720035888,40.4420236,-3.7280061,"(40.442023599999999, -3.7280061)"
node/3720035889,40.4422004,-3.7290598,"(40.442200399999997, -3.7290597999999999)"
node/3720035890,40.4424507,-3.7290049,"(40.442450700000002, -3.7290049000000001)"
node/3720035891,40.442629,-3.7287297,"(40.442628999999997, -3.7287297000000001)"
node/3720035892,40.4427026,-3.7282781,"(40.442702599999997, -3.7282780999999998)"
node/3720035893,40.4428437,-3.7280301,"(40.442843699999997, -3.7280300999999998)"
node/3720035897,40.4454382,-3.7327722,"(40.445438199999998, -3.7327721999999999)"
node/3720035898,40.4456513,-3.7326372,"(40.445651300000002, -3.7326372000000001)"
node/3720035899,40.4458487,-3.7328163,"(40.445848699999999, -3.7328163000000001)"
node/3720035900,40.4460472,-3.7329968,"(40.446047200000002, -3.7329968)"
node/3720035901,40.4462782,-3.7332055,"(40.446278200000002, -3.7332055)"
node/3720035902,40.4464441,-3.7333557,"(40.446444100000001, -3.7333557000000002)"
node/3720035903,40.44703,-3.7338911,"(40.447029999999998, -3.7338911000000001)"
node/3720035904,40.447241,-3.7340782,"(40.447240999999998, -3.7340781999999999)"
node/3720035907,40.4475867,-3.7326333,"(40.447586700000002, -3.7326332999999998)"
node/3720035908,40.4475959,-3.7335453,"(40.447595900000003, -3.7335452999999998)"
node/3720035915,40.4477722,-3.7331008,"(40.447772200000003, -3.7331007999999999)"
node/3720035916,40.447808,-3.7327435,"(40.447808000000002, -3.7327435000000002)"
node/3720035917,40.4478422,-3.7324363,"(40.447842199999997, -3.7324362999999998)"
node/3720035918,40.447856,-3.7333892,"(40.447856000000002, -3.7333892)"
node/3720035919,40.4478764,-3.7321587,"(40.447876399999998, -3.7321586999999998)"
node/3720035920,40.447913,-3.7318464,"(40.447913, -3.7318463999999998)"
node/3720035921,40.4479475,-3.7314956,"(40.447947499999998, -3.7314956000000001)"
node/3720035922,40.4479795,-3.7311449,"(40.447979500000002, -3.7311448999999999)"
node/3720035923,40.4483458,-3.7347605,"(40.448345799999998, -3.7347605000000001)"
node/3720035924,40.4483729,-3.7335638,"(40.448372900000003, -3.7335638000000002)"
node/3720036225,40.4485785,-3.7334292,"(40.448578500000004, -3.7334291999999998)"
node/3720036226,40.4485968,-3.7337516,"(40.448596799999997, -3.7337516000000002)"
node/3720036227,40.448837,-3.7334796,"(40.448836999999997, -3.7334795999999999)"
node/3720054842,40.4319056,-3.7377125,"(40.4319056, -3.7377125000000002)"
node/3720054843,40.4322585,-3.7378366,"(40.432258500000003, -3.7378366000000001)"
node/3720054844,40.4326456,-3.7379738,"(40.432645600000001, -3.7379737999999998)"
node/3720054845,40.4326743,-3.7375363,"(40.432674300000002, -3.7375362999999999)"
node/3720054846,40.4330373,-3.7381137,"(40.433037300000002, -3.7381137)"
node/3720054847,40.4330643,-3.7376319,"(40.433064299999998, -3.7376318999999998)"
node/3720054849,40.4333405,-3.7382559,"(40.4333405, -3.7382559)"
node/3720054850,40.4334562,-3.7377459,"(40.433456200000002, -3.7377459000000002)"
node/3720054851,40.4335169,-3.7382473,"(40.433516900000001, -3.7382472999999998)"
node/3720054852,40.4336148,-3.7384348,"(40.433614800000001, -3.7384347999999998)"
node/3720054853,40.4339778,-3.7383968,"(40.433977800000001, -3.7383967999999999)"
node/3720054854,40.4340132,-3.7387462,"(40.434013200000003, -3.7387462)"
node/3720054855,40.4342689,-3.7380597,"(40.434268899999999, -3.7380597)"
node/3720054856,40.4343333,-3.7384937,"(40.434333299999999, -3.7384936999999998)"
node/3720054857,40.4343547,-3.7377937,"(40.4343547, -3.7377937000000001)"
node/3720054858,40.4343921,-3.7391091,"(40.434392099999997, -3.7391090999999999)"
node/3720054859,40.4344742,-3.7383123,"(40.434474199999997, -3.7383123)"
node/3720054861,40.4345824,-3.7378464,"(40.434582399999996, -3.7378464)"
node/3720054862,40.4346291,-3.7393837,"(40.434629100000002, -3.7393836999999999)"
node/3720054863,40.4346496,-3.7388038,"(40.4346496, -3.7388037999999999)"
node/3720054864,40.4347158,-3.7383441,"(40.434715799999999, -3.7383440999999999)"
node/3720054865,40.4348362,-3.7381296,"(40.434836199999999, -3.7381296000000002)"
node/3720054866,40.4348567,-3.7385537,"(40.434856699999997, -3.7385537000000002)"
node/3720054867,40.4349062,-3.7397048,"(40.4349062, -3.7397048000000002)"
node/3720054868,40.4349295,-3.7388357,"(40.434929500000003, -3.7388357000000001)"
node/3720054869,40.4349295,-3.7393481,"(40.434929500000003, -3.7393481)"
node/3720054871,40.4351413,-3.7392084,"(40.435141299999998, -3.7392083999999999)"
node/3720054872,40.435201,-3.7399868,"(40.435200999999999, -3.7399868000000001)"
node/3720054873,40.435202,-3.7385537,"(40.435201999999997, -3.7385537000000002)"
node/3720054874,40.4352486,-3.7397526,"(40.435248600000001, -3.7397526000000001)"
node/3720054876,40.435424,-3.7395124,"(40.435423999999998, -3.7395124000000002)"
node/3720054877,40.4354996,-3.7400189,"(40.4354996, -3.7400188999999999)"
node/3720054879,40.4355797,-3.7385253,"(40.435579699999998, -3.7385253000000001)"
node/3720054880,40.4356144,-3.7397477,"(40.435614399999999, -3.7397477000000001)"
node/3720054882,40.4358256,-3.7404453,"(40.435825600000001, -3.7404453000000002)"
node/3720054884,40.4358868,-3.7394989,"(40.435886799999999, -3.7394989000000001)"
node/3720054885,40.4358921,-3.7400426,"(40.435892099999997, -3.7400426000000002)"
node/3720054886,40.4358989,-3.7386028,"(40.435898899999998, -3.7386027999999998)"
node/3720054887,40.436037,-3.7390833,"(40.436036999999999, -3.7390832999999999)"
node/3720054888,40.4360994,-3.7379362,"(40.436099400000003, -3.7379362)"
node/3720054889,40.4361138,-3.7402306,"(40.436113800000001, -3.7402305999999998)"
node/3720054890,40.4361502,-3.740657,"(40.4361502, -3.7406570000000001)"
node/3720054892,40.4363831,-3.7404456,"(40.4363831, -3.7404456000000001)"
node/3720054893,40.4364673,-3.740883,"(40.436467299999997, -3.7408830000000002)"
node/3720054894,40.4364793,-3.736296,"(40.436479300000002, -3.7362959999999998)"
node/3720054895,40.4365213,-3.737779,"(40.436521300000003, -3.7377790000000002)"
node/3720054896,40.4367413,-3.7365864,"(40.436741300000001, -3.7365864000000002)"
node/3720054897,40.4367788,-3.7374743,"(40.436778799999999, -3.7374743000000001)"
node/3720054898,40.4367909,-3.7411005,"(40.436790899999998, -3.7411004999999999)"
node/3720054899,40.436861,-3.7370279,"(40.436861, -3.7370279000000002)"
node/3720054901,40.4370491,-3.7368011,"(40.437049100000003, -3.7368011000000001)"
node/3720054902,40.4371185,-3.7380598,"(40.437118499999997, -3.7380597999999998)"
node/3720054903,40.4373222,-3.7371083,"(40.437322199999997, -3.7371083)"
node/3720054905,40.4374911,-3.7368299,"(40.437491100000003, -3.7368299)"
node/3720054906,40.4375002,-3.7380298,"(40.437500200000002, -3.7380298000000001)"
node/3720054907,40.4375906,-3.7374347,"(40.4375906, -3.7374347000000001)"
node/3720054908,40.4378956,-3.7380298,"(40.437895599999997, -3.7380298000000001)"
node/3720054910,40.4380819,-3.7373207,"(40.4380819, -3.7373207000000002)"
node/3720054911,40.4381002,-3.7380622,"(40.438100200000001, -3.7380621999999999)"
node/3720054912,40.4383266,-3.738133,"(40.438326600000003, -3.7381329999999999)"
node/3720054913,40.438376,-3.7375786,"(40.438375999999998, -3.7375786)"
node/3720054914,40.4383778,-3.7383513,"(40.438377799999998, -3.7383513000000002)"
node/3720054915,40.4383806,-3.7383613,"(40.438380600000002, -3.7383613000000002)"
node/3720054916,40.4386034,-3.7382373,"(40.438603399999998, -3.7382373000000002)"
node/3720054917,40.4386991,-3.7386081,"(40.438699100000001, -3.7386081)"
node/3720054918,40.4388858,-3.7383642,"(40.438885800000001, -3.7383641999999999)"
node/3720054919,40.439024,-3.7388024,"(40.439024000000003, -3.7388024)"
node/3720054920,40.4392637,-3.7385741,"(40.439263699999998, -3.7385741000000001)"
node/3720054921,40.4393705,-3.7389499,"(40.439370500000003, -3.7389499000000002)"
node/3720054922,40.4396102,-3.7387542,"(40.439610199999997, -3.7387541999999998)"
node/3720054923,40.4397311,-3.739045,"(40.439731100000003, -3.739045)"
node/3720054924,40.4412568,-3.7391614,"(40.441256799999998, -3.7391614)"
node/3720055625,40.4416698,-3.7392063,"(40.4416698, -3.7392063000000002)"
node/3720055626,40.441672,-3.7388683,"(40.441671999999997, -3.7388683)"
node/3720055627,40.4420626,-3.7392484,"(40.4420626, -3.7392484000000001)"
node/3720055628,40.4424575,-3.7393101,"(40.442457500000003, -3.7393101)"
node/3720055629,40.4428651,-3.7394068,"(40.442865099999999, -3.7394067999999998)"
node/3720055630,40.4432643,-3.7395176,"(40.443264300000003, -3.7395176000000001)"
node/3720055631,40.4433635,-3.7390436,"(40.443363499999997, -3.7390436)"
node/3720055632,40.4439516,-3.7398542,"(40.443951599999998, -3.7398541999999999)"
node/3720055633,40.4441288,-3.7391207,"(40.444128800000001, -3.7391207)"
node/3720055634,40.4447333,-3.7390635,"(40.444733300000003, -3.7390634999999999)"
node/3720055635,40.4450361,-3.7399751,"(40.445036100000003, -3.7399751000000001)"
node/3720055636,40.4450435,-3.7389658,"(40.445043499999997, -3.7389657999999999)"
node/3720055637,40.4452209,-3.739321,"(40.445220900000002, -3.7393209999999999)"
node/3720055639,40.4455553,-3.7394808,"(40.445555300000002, -3.7394807999999999)"
node/3720055640,40.4455887,-3.7402033,"(40.445588700000002, -3.7402033000000001)"
node/3720055641,40.4459491,-3.7402155,"(40.4459491, -3.7402155000000001)"
node/3720055642,40.4462912,-3.7402884,"(40.446291199999997, -3.7402883999999998)"
node/3720055643,40.4463404,-3.7398168,"(40.446340399999997, -3.7398167999999998)"
node/3720055644,40.4465877,-3.7350251,"(40.446587700000002, -3.7350251000000001)"
node/3720055645,40.4466333,-3.740413,"(40.446633300000002, -3.7404130000000002)"
node/3720055646,40.4467102,-3.7352506,"(40.446710199999998, -3.7352506000000001)"
node/3720055647,40.4467263,-3.7400111,"(40.446726300000002, -3.7400110999999998)"
node/3720055648,40.4469255,-3.7353225,"(40.446925499999999, -3.7353225000000001)"
node/3720055649,40.4470098,-3.7406255,"(40.447009799999996, -3.7406255000000002)"
node/3720055650,40.4470536,-3.7351733,"(40.447053599999997, -3.7351733)"
